"base_year_month","vessel_capacity","port_stay_bunker_consumption","idling_bunker_consumption","pilot_inout_bunker_consumption"
"202508",19360,1.010,0.000,2.600
"202508",19370,1.010,0.000,2.600
"202508",19380,1.010,0.000,2.600
"202508",19390,1.010,0.000,2.600
"202508",19400,1.010,0.000,2.600
"202508",19410,1.010,0.000,2.600
"202508",19420,1.010,0.000,2.600
"202508",19430,1.010,0.000,2.600
"202508",19440,1.010,0.000,2.600
"202508",19450,1.010,0.000,2.600
"202508",19460,1.010,0.000,2.600
"202508",19470,1.010,0.000,2.600
"202508",19480,1.010,0.000,2.600
"202508",19490,1.010,0.000,2.600
"202508",19500,1.010,0.000,2.600
"202508",19510,1.010,0.000,2.600
"202508",19520,1.010,0.000,2.600
"202508",19530,1.010,0.000,2.600
"202508",19540,1.010,0.000,2.600
"202508",19550,1.010,0.000,2.600
"202508",19560,1.010,0.000,2.600
"202508",19570,1.010,0.000,2.600
"202508",19580,1.010,0.000,2.600
"202508",19590,1.010,0.000,2.600
"202508",19600,1.010,0.000,2.600
"202508",19610,1.010,0.000,2.600
"202508",19620,1.010,0.000,2.600
"202508",19630,1.010,0.000,2.600
"202508",19640,1.010,0.000,2.600
"202508",19650,1.010,0.000,2.600
"202508",19660,1.010,0.000,2.600
"202508",19670,1.010,0.000,2.600
"202508",19680,1.010,0.000,2.600
"202508",19690,1.010,0.000,2.600
"202508",19700,1.010,0.000,2.600
"202508",19710,1.010,0.000,2.600
"202508",19720,1.010,0.000,2.600
"202508",19730,1.010,0.000,2.600
"202508",19740,1.010,0.000,2.600
"202508",19750,1.010,0.000,2.600
"202508",19760,1.010,0.000,2.600
"202508",19770,1.010,0.000,2.600
"202508",19780,1.010,0.000,2.600
"202508",19790,1.010,0.000,2.600
"202508",19800,1.010,0.000,2.600
"202508",19810,1.010,0.000,2.600
"202508",19820,1.010,0.000,2.600
"202508",19830,1.010,0.000,2.600
"202508",19840,1.010,0.000,2.600
"202508",19850,1.010,0.000,2.600
"202508",19860,1.010,0.000,2.600
"202508",19870,1.010,0.000,2.600
"202508",19880,1.010,0.000,2.600
"202508",19890,1.010,0.000,2.600
"202508",19900,1.010,0.000,2.600
"202508",19910,1.010,0.000,2.600
"202508",19920,1.010,0.000,2.600
"202508",19930,1.010,0.000,2.600
"202508",19940,1.010,0.000,2.600
"202508",19950,1.010,0.000,2.600
"202508",19960,1.010,0.000,2.600
"202508",19970,1.010,0.000,2.600
"202508",19980,1.010,0.000,2.600
"202508",19990,1.010,0.000,2.600
"202508",20000,1.010,0.000,2.600
"202508",20010,1.010,0.000,2.600
"202508",20050,1.010,0.000,2.600
"202508",20020,1.010,0.000,2.600
"202508",20030,1.010,0.000,2.600
"202508",20040,1.010,0.000,2.600
"202508",20060,1.010,0.000,2.600
"202508",20070,1.010,0.000,2.600
"202508",20080,1.010,0.000,2.600
"202508",20090,1.010,0.000,2.600
"202508",20100,1.010,0.000,2.600
"202508",20110,1.010,0.000,2.600
"202508",20120,1.010,0.000,2.600
"202508",20130,1.010,0.000,2.600
"202508",20140,1.010,0.000,2.600
"202508",20150,1.010,0.000,2.600
"202508",20160,1.010,0.000,2.600
"202508",20170,1.010,0.000,2.600
"202508",20180,1.010,0.000,2.600
"202508",20190,1.010,0.000,2.600
"202508",20200,1.010,0.000,2.600
"202508",20210,1.010,0.000,2.600
"202508",20220,1.010,0.000,2.600
"202508",20230,1.010,0.000,2.600
"202508",20240,1.010,0.000,2.600
"202508",20250,1.010,0.000,2.600
"202508",20260,1.010,0.000,2.600
"202508",20270,1.010,0.000,2.600
"202508",20280,1.010,0.000,2.600
"202508",20290,1.010,0.000,2.600
"202508",20300,1.010,0.000,2.600
"202508",20310,1.010,0.000,2.600
"202508",20320,1.010,0.000,2.600
"202508",20330,1.010,0.000,2.600
"202508",20340,1.010,0.000,2.600
"202508",20350,1.010,0.000,2.600
"202508",20360,1.010,0.000,2.600
"202508",20370,1.010,0.000,2.600
"202508",20380,1.010,0.000,2.600
"202508",20390,1.010,0.000,2.600
"202508",20400,1.010,0.000,2.600
"202508",20410,1.010,0.000,2.600
"202508",20420,1.010,0.000,2.600
"202508",20430,1.010,0.000,2.600
"202508",20440,1.010,0.000,2.600
"202508",20450,1.010,0.000,2.600
"202508",20460,1.010,0.000,2.600
"202508",20470,1.010,0.000,2.600
"202508",20480,1.010,0.000,2.600
"202508",20490,1.010,0.000,2.600
"202508",20500,1.010,0.000,2.600
"202508",20510,1.010,0.000,2.600
"202508",20520,1.010,0.000,2.600
"202508",20530,1.010,0.000,2.600
"202508",20540,1.010,0.000,2.600
"202508",20550,1.010,0.000,2.600
"202508",20560,1.010,0.000,2.600
"202508",20570,1.010,0.000,2.600
"202508",20580,1.010,0.000,2.600
"202508",20590,1.010,0.000,2.600
"202508",20600,1.010,0.000,2.600
"202508",20610,1.010,0.000,2.600
"202508",20620,1.010,0.000,2.600
"202508",20630,1.010,0.000,2.600
"202508",20640,1.010,0.000,2.600
"202508",20650,1.010,0.000,2.600
"202508",20660,1.010,0.000,2.600
"202508",20670,1.010,0.000,2.600
"202508",20680,1.010,0.000,2.600
"202508",20690,1.010,0.000,2.600
"202508",20700,1.010,0.000,2.600
"202508",20710,1.010,0.000,2.600
"202508",20720,1.010,0.000,2.600
"202508",20730,1.010,0.000,2.600
"202508",20740,1.010,0.000,2.600
"202508",20750,1.010,0.000,2.600
"202508",20760,1.010,0.000,2.600
"202508",20770,1.010,0.000,2.600
"202508",20780,1.010,0.000,2.600
"202508",20790,1.010,0.000,2.600
"202508",20800,1.010,0.000,2.600
"202508",20810,1.010,0.000,2.600
"202508",20820,1.010,0.000,2.600
"202508",20830,1.010,0.000,2.600
"202508",20840,1.010,0.000,2.600
"202508",20850,1.010,0.000,2.600
"202508",20860,1.010,0.000,2.600
"202508",20870,1.010,0.000,2.600
"202508",20880,1.010,0.000,2.600
"202508",20890,1.010,0.000,2.600
"202508",20900,1.010,0.000,2.600
"202508",20910,1.010,0.000,2.600
"202508",20920,1.010,0.000,2.600
"202508",20930,1.010,0.000,2.600
"202508",20940,1.010,0.000,2.600
"202508",20950,1.010,0.000,2.600
"202508",20960,1.010,0.000,2.600
"202508",20970,1.010,0.000,2.600
"202508",20980,1.010,0.000,2.600
"202508",20990,1.010,0.000,2.600
"202508",21000,1.010,0.000,2.600
"202509",2500,0.320,0.000,1.200
"202509",2510,0.320,0.000,1.200
"202509",2520,0.320,0.000,1.200
"202509",2530,0.320,0.000,1.200
"202509",2540,0.320,0.000,1.200
"202509",2550,0.320,0.000,1.200
"202509",2560,0.320,0.000,1.200
"202509",2570,0.320,0.000,1.200
"202509",2580,0.320,0.000,1.200
"202509",2590,0.320,0.000,1.200
"202509",2600,0.320,0.000,1.200
"202509",2610,0.320,0.000,1.200
"202509",2620,0.320,0.000,1.200
"202509",2630,0.320,0.000,1.200
"202509",2640,0.320,0.000,1.200
"202509",2650,0.320,0.000,1.200
"202509",2660,0.320,0.000,1.200
"202509",2700,0.320,0.000,1.200
"202509",2670,0.320,0.000,1.200
"202509",2680,0.320,0.000,1.200
"202509",2690,0.320,0.000,1.200
"202509",2710,0.320,0.000,1.200
"202509",2720,0.320,0.000,1.200
"202509",2730,0.320,0.000,1.200
"202509",2740,0.320,0.000,1.200
"202509",2750,0.320,0.000,1.200
"202509",2760,0.320,0.000,1.200
"202509",2770,0.320,0.000,1.200
"202509",2780,0.320,0.000,1.200
"202509",2790,0.320,0.000,1.200
"202509",2800,0.320,0.000,1.200
"202509",2810,0.320,0.000,1.200
"202509",2820,0.320,0.000,1.200
"202509",2830,0.320,0.000,1.200
"202509",2840,0.320,0.000,1.200
"202509",2850,0.320,0.000,1.200
"202509",2860,0.320,0.000,1.200
"202509",2870,0.320,0.000,1.200
"202509",2880,0.320,0.000,1.200
"202509",2890,0.320,0.000,1.200
"202509",2900,0.320,0.000,1.200
"202509",2910,0.320,0.000,1.200
"202509",2920,0.320,0.000,1.200
"202509",2930,0.320,0.000,1.200
"202509",2940,0.320,0.000,1.200
"202509",2950,0.320,0.000,1.200
"202509",2960,0.320,0.000,1.200
"202509",2970,0.320,0.000,1.200
"202509",2980,0.320,0.000,1.200
"202509",2990,0.320,0.000,1.200
"202509",3000,0.320,0.000,1.200
"202509",3010,0.320,0.000,1.200
"202509",3020,0.320,0.000,1.200
"202509",3030,0.320,0.000,1.200
"202509",3040,0.320,0.000,1.200
"202509",3050,0.320,0.000,1.200
"202509",3060,0.320,0.000,1.200
"202509",3070,0.320,0.000,1.200
"202509",3080,0.320,0.000,1.200
"202509",3090,0.320,0.000,1.200
"202509",3100,0.320,0.000,1.200
"202509",3110,0.320,0.000,1.200
"202509",3120,0.320,0.000,1.200
"202509",3130,0.320,0.000,1.200
"202509",3140,0.320,0.000,1.200
"202509",3150,0.320,0.000,1.200
"202509",3160,0.320,0.000,1.200
"202509",3170,0.320,0.000,1.200
"202509",3180,0.320,0.000,1.200
"202509",3190,0.320,0.000,1.200
"202509",3200,0.320,0.000,1.200
"202509",3210,0.320,0.000,1.200
"202509",3220,0.320,0.000,1.200
"202509",3230,0.320,0.000,1.200
"202509",3240,0.320,0.000,1.200
"202509",3250,0.320,0.000,1.200
"202509",3260,0.320,0.000,1.200
"202509",3270,0.320,0.000,1.200
"202509",3280,0.320,0.000,1.200
"202509",3290,0.320,0.000,1.200
"202509",3300,0.320,0.000,1.200
"202509",3310,0.320,0.000,1.200
"202509",3320,0.320,0.000,1.200
"202509",3330,0.320,0.000,1.200
"202509",3340,0.320,0.000,1.200
"202509",3350,0.320,0.000,1.200
"202509",3360,0.320,0.000,1.200
"202509",3370,0.320,0.000,1.200
"202509",3380,0.320,0.000,1.200
"202509",3390,0.320,0.000,1.200
"202509",3400,0.320,0.000,1.200
"202509",3410,0.320,0.000,1.200
"202509",3420,0.320,0.000,1.200
"202509",3430,0.320,0.000,1.200
"202509",3440,0.320,0.000,1.200
"202509",3450,0.320,0.000,1.200
"202509",3460,0.320,0.000,1.200
"202509",3470,0.320,0.000,1.200
"202509",3480,0.320,0.000,1.200
"202509",3490,0.320,0.000,1.200
"202509",3500,0.320,0.000,1.200
"202509",3510,0.320,0.000,1.200
"202509",3520,0.320,0.000,1.200
"202509",3530,0.320,0.000,1.200
"202509",3540,0.320,0.000,1.200
"202509",3550,0.320,0.000,1.200
"202509",3560,0.320,0.000,1.200
"202509",3570,0.320,0.000,1.200
"202509",3580,0.320,0.000,1.200
"202509",3590,0.320,0.000,1.200
"202509",3600,0.320,0.000,1.200
"202509",3610,0.320,0.000,1.200
"202509",3620,0.320,0.000,1.200
"202509",3630,0.320,0.000,1.200
"202509",3640,0.320,0.000,1.200
"202509",3650,0.320,0.000,1.200
"202509",3660,0.320,0.000,1.200
"202509",3670,0.320,0.000,1.200
"202509",3680,0.320,0.000,1.200
"202509",3690,0.320,0.000,1.200
"202509",3700,0.320,0.000,1.200
"202509",3710,0.320,0.000,1.200
"202509",3720,0.320,0.000,1.200
"202509",3730,0.320,0.000,1.200
"202509",3740,0.320,0.000,1.200
"202509",3750,0.440,0.000,1.800
"202509",3760,0.440,0.000,1.800
"202509",3770,0.440,0.000,1.800
"202509",3780,0.440,0.000,1.800
"202509",3790,0.440,0.000,1.800
"202509",3800,0.440,0.000,1.800
"202509",3810,0.440,0.000,1.800
"202509",3820,0.440,0.000,1.800
"202509",3830,0.440,0.000,1.800
"202509",3840,0.440,0.000,1.800
"202509",3850,0.440,0.000,1.800
"202509",3890,0.440,0.000,1.800
"202509",3860,0.440,0.000,1.800
"202509",3870,0.440,0.000,1.800
"202509",3880,0.440,0.000,1.800
"202509",3900,0.440,0.000,1.800
"202509",3910,0.440,0.000,1.800
"202509",3920,0.440,0.000,1.800
"202509",3930,0.440,0.000,1.800
"202509",3940,0.440,0.000,1.800
"202509",3950,0.440,0.000,1.800
"202509",3960,0.440,0.000,1.800
"202509",3970,0.440,0.000,1.800
"202509",3980,0.440,0.000,1.800
"202509",3990,0.440,0.000,1.800
"202509",4000,0.440,0.000,1.800
"202509",4010,0.440,0.000,1.800
"202509",4020,0.440,0.000,1.800
"202509",4030,0.440,0.000,1.800
"202509",4040,0.440,0.000,1.800
"202509",4050,0.440,0.000,1.800
"202509",4060,0.440,0.000,1.800
"202509",4070,0.440,0.000,1.800
"202509",4080,0.440,0.000,1.800
"202509",4090,0.440,0.000,1.800
"202509",4100,0.440,0.000,1.800
"202509",4110,0.440,0.000,1.800
"202509",4120,0.440,0.000,1.800
"202509",4130,0.440,0.000,1.800
"202509",4140,0.440,0.000,1.800
"202509",4150,0.440,0.000,1.800
"202509",4160,0.440,0.000,1.800
"202509",4170,0.440,0.000,1.800
"202509",4180,0.440,0.000,1.800
"202509",4190,0.440,0.000,1.800
"202509",4200,0.440,0.000,1.800
"202509",4210,0.440,0.000,1.800
"202509",4220,0.440,0.000,1.800
"202509",4230,0.440,0.000,1.800
"202509",4240,0.440,0.000,1.800
"202509",4250,0.440,0.000,1.800
"202509",4260,0.440,0.000,1.800
"202509",4270,0.440,0.000,1.800
"202509",4280,0.440,0.000,1.800
"202509",4290,0.440,0.000,1.800
"202509",4300,0.440,0.000,1.800
"202509",4310,0.440,0.000,1.800
"202509",4320,0.440,0.000,1.800
"202509",4330,0.440,0.000,1.800
"202509",4340,0.440,0.000,1.800
"202509",4350,0.440,0.000,1.800
"202509",4360,0.440,0.000,1.800
"202509",4370,0.440,0.000,1.800
"202509",4380,0.440,0.000,1.800
"202509",4390,0.440,0.000,1.800
"202509",4400,0.440,0.000,1.800
"202509",4410,0.440,0.000,1.800
"202509",4420,0.440,0.000,1.800
"202509",4430,0.440,0.000,1.800
"202509",4440,0.440,0.000,1.800
"202509",4450,0.440,0.000,1.800
"202509",4460,0.440,0.000,1.800
"202509",4470,0.440,0.000,1.800
"202509",4480,0.440,0.000,1.800
"202509",4490,0.440,0.000,1.800
"202509",4500,0.440,0.000,1.800
"202509",4510,0.440,0.000,1.800
"202509",4520,0.440,0.000,1.800
"202509",4530,0.440,0.000,1.800
"202509",4540,0.440,0.000,1.800
"202509",4550,0.440,0.000,1.800
"202509",4560,0.440,0.000,1.800
"202509",4570,0.440,0.000,1.800
"202509",4580,0.440,0.000,1.800
"202509",4590,0.440,0.000,1.800
"202509",4600,0.440,0.000,1.800
"202509",4610,0.440,0.000,1.800
"202509",4620,0.440,0.000,1.800
"202509",4630,0.440,0.000,1.800
"202509",4640,0.440,0.000,1.800
"202509",4650,0.440,0.000,1.800
"202509",4660,0.440,0.000,1.800
"202509",4670,0.440,0.000,1.800
"202509",4680,0.440,0.000,1.800
"202509",4690,0.440,0.000,1.800
"202509",4700,0.440,0.000,1.800
"202509",4710,0.440,0.000,1.800
"202509",4720,0.440,0.000,1.800
"202509",4730,0.440,0.000,1.800
"202509",4740,0.440,0.000,1.800
"202509",4750,0.440,0.000,1.800
"202509",4760,0.440,0.000,1.800
"202509",4770,0.440,0.000,1.800
"202509",4780,0.440,0.000,1.800
"202509",4790,0.440,0.000,1.800
"202509",4800,0.440,0.000,1.800
"202509",4810,0.440,0.000,1.800
"202509",4820,0.440,0.000,1.800
"202509",4830,0.440,0.000,1.800
"202509",4840,0.440,0.000,1.800
"202509",4850,0.440,0.000,1.800
"202509",4860,0.440,0.000,1.800
"202509",4870,0.440,0.000,1.800
"202509",4880,0.440,0.000,1.800
"202509",4890,0.440,0.000,1.800
"202509",4900,0.440,0.000,1.800
"202509",4910,0.440,0.000,1.800
"202509",4920,0.440,0.000,1.800
"202509",4930,0.440,0.000,1.800
"202509",4940,0.440,0.000,1.800
"202509",4950,0.440,0.000,1.800
"202509",4960,0.440,0.000,1.800
"202509",4970,0.440,0.000,1.800
"202509",4980,0.440,0.000,1.800
"202509",4990,0.440,0.000,1.800
"202509",5000,0.440,0.000,1.800
"202509",5010,0.440,0.000,1.800
"202509",5020,0.440,0.000,1.800
"202509",5030,0.440,0.000,1.800
"202509",5040,0.440,0.000,1.800
"202509",5080,0.440,0.000,1.800
"202509",5050,0.440,0.000,1.800
"202509",5060,0.440,0.000,1.800
"202509",5070,0.440,0.000,1.800
"202509",5090,0.440,0.000,1.800
"202509",5100,0.440,0.000,1.800
"202509",5110,0.440,0.000,1.800
"202509",5120,0.440,0.000,1.800
"202509",5130,0.440,0.000,1.800
"202509",5140,0.440,0.000,1.800
"202509",5150,0.440,0.000,1.800
"202509",5160,0.440,0.000,1.800
"202509",5170,0.440,0.000,1.800
"202509",5180,0.440,0.000,1.800
"202509",5190,0.440,0.000,1.800
"202509",5200,0.440,0.000,1.800
"202509",5210,0.440,0.000,1.800
"202509",5220,0.440,0.000,1.800
"202509",5230,0.440,0.000,1.800
"202509",5240,0.440,0.000,1.800
"202509",5250,0.440,0.000,1.800
"202509",5260,0.440,0.000,1.800
"202509",5270,0.440,0.000,1.800
"202509",5280,0.440,0.000,1.800
"202509",5290,0.440,0.000,1.800
"202509",5300,0.440,0.000,1.800
"202509",5310,0.440,0.000,1.800
"202509",5320,0.440,0.000,1.800
"202509",5330,0.440,0.000,1.800
"202509",5340,0.440,0.000,1.800
"202509",5350,0.440,0.000,1.800
"202509",5360,0.440,0.000,1.800
"202509",5370,0.440,0.000,1.800
"202509",5380,0.440,0.000,1.800
"202509",5390,0.440,0.000,1.800
"202509",5400,0.490,0.000,1.900
"202509",5410,0.490,0.000,1.900
"202509",5420,0.490,0.000,1.900
"202509",5430,0.490,0.000,1.900
"202509",5440,0.490,0.000,1.900
"202509",5450,0.490,0.000,1.900
"202509",5460,0.490,0.000,1.900
"202509",5470,0.490,0.000,1.900
"202509",5480,0.490,0.000,1.900
"202509",5490,0.490,0.000,1.900
"202509",5500,0.490,0.000,1.900
"202509",5510,0.490,0.000,1.900
"202509",5520,0.490,0.000,1.900
"202509",5530,0.490,0.000,1.900
"202509",5540,0.490,0.000,1.900
"202509",5550,0.490,0.000,1.900
"202509",5560,0.490,0.000,1.900
"202509",5570,0.490,0.000,1.900
"202509",5580,0.490,0.000,1.900
"202509",5590,0.490,0.000,1.900
"202509",5600,0.490,0.000,1.900
"202509",5610,0.490,0.000,1.900
"202509",5620,0.490,0.000,1.900
"202509",5630,0.490,0.000,1.900
"202509",5640,0.490,0.000,1.900
"202509",5650,0.490,0.000,1.900
"202509",5660,0.490,0.000,1.900
"202509",5670,0.490,0.000,1.900
"202509",5680,0.490,0.000,1.900
"202509",5690,0.490,0.000,1.900
"202509",5700,0.490,0.000,1.900
"202509",5710,0.490,0.000,1.900
"202509",5720,0.490,0.000,1.900
"202509",5730,0.490,0.000,1.900
"202509",5740,0.490,0.000,1.900
"202509",5750,0.490,0.000,1.900
"202509",5760,0.490,0.000,1.900
"202509",5770,0.490,0.000,1.900
"202509",5780,0.490,0.000,1.900
"202509",5790,0.490,0.000,1.900
"202509",5800,0.490,0.000,1.900
"202509",5810,0.490,0.000,1.900
"202509",5820,0.490,0.000,1.900
"202509",5830,0.490,0.000,1.900
"202509",5840,0.490,0.000,1.900
"202509",5850,0.490,0.000,1.900
"202509",5860,0.490,0.000,1.900
"202509",5870,0.490,0.000,1.900
"202509",5880,0.490,0.000,1.900
"202509",5890,0.490,0.000,1.900
"202509",5900,0.490,0.000,1.900
"202509",5910,0.490,0.000,1.900
"202509",5920,0.490,0.000,1.900
"202509",5930,0.490,0.000,1.900
"202509",5940,0.490,0.000,1.900
"202509",5950,0.490,0.000,1.900
"202509",5960,0.490,0.000,1.900
"202509",5970,0.490,0.000,1.900
"202509",5980,0.490,0.000,1.900
"202509",5990,0.490,0.000,1.900
"202509",6000,0.490,0.000,1.900
"202509",6010,0.490,0.000,1.900
"202509",6020,0.490,0.000,1.900
"202509",6030,0.490,0.000,1.900
"202509",6040,0.490,0.000,1.900
"202509",6050,0.490,0.000,1.900
"202509",6060,0.490,0.000,1.900
"202509",6070,0.490,0.000,1.900
"202509",6080,0.490,0.000,1.900
"202509",6090,0.490,0.000,1.900
"202509",6100,0.490,0.000,1.900
"202509",6110,0.490,0.000,1.900
"202509",6120,0.490,0.000,1.900
"202509",6130,0.490,0.000,1.900
"202509",6140,0.490,0.000,1.900
"202509",6150,0.490,0.000,1.900
"202509",6160,0.490,0.000,1.900
"202509",6170,0.490,0.000,1.900
"202509",6180,0.490,0.000,1.900
"202509",6190,0.490,0.000,1.900
"202509",6200,0.490,0.000,1.900
"202509",6210,0.490,0.000,1.900
"202509",6220,0.490,0.000,1.900
"202509",6230,0.490,0.000,1.900
"202509",6270,0.490,0.000,1.900
"202509",6240,0.490,0.000,1.900
"202509",6250,0.490,0.000,1.900
"202509",6260,0.490,0.000,1.900
"202509",6280,0.490,0.000,1.900
"202509",6290,0.490,0.000,1.900
"202509",6300,0.490,0.000,1.900
"202509",6310,0.490,0.000,1.900
"202509",6320,0.490,0.000,1.900
"202509",6330,0.490,0.000,1.900
"202509",6340,0.490,0.000,1.900
"202509",6350,0.490,0.000,1.900
"202509",6360,0.490,0.000,1.900
"202509",6370,0.490,0.000,1.900
"202509",6380,0.490,0.000,1.900
"202509",6390,0.490,0.000,1.900
"202509",6400,0.490,0.000,1.900
"202509",6410,0.490,0.000,1.900
"202509",6420,0.490,0.000,1.900
"202509",6430,0.490,0.000,1.900
"202509",6440,0.490,0.000,1.900
"202509",6450,0.490,0.000,1.900
"202509",6460,0.490,0.000,1.900
"202509",6470,0.490,0.000,1.900
"202509",6480,0.490,0.000,1.900
"202509",6490,0.490,0.000,1.900
"202509",6500,0.490,0.000,1.950
"202509",6510,0.490,0.000,1.950
"202509",6520,0.490,0.000,1.950
"202509",6530,0.490,0.000,1.950
"202509",6540,0.490,0.000,1.950
"202509",6550,0.490,0.000,1.950
"202509",6560,0.490,0.000,1.950
"202509",6570,0.490,0.000,1.950
"202509",6580,0.490,0.000,1.950
"202509",6590,0.490,0.000,1.950
"202509",6600,0.490,0.000,1.950
"202509",6610,0.490,0.000,1.950
"202509",6620,0.490,0.000,1.950
"202509",6630,0.490,0.000,1.950
"202509",6640,0.490,0.000,1.950
"202509",6650,0.490,0.000,1.950
"202509",6660,0.490,0.000,1.950
"202509",6670,0.490,0.000,1.950
"202509",6680,0.490,0.000,1.950
"202509",6690,0.490,0.000,1.950
"202509",6700,0.490,0.000,1.950
"202509",6710,0.490,0.000,1.950
"202509",6720,0.490,0.000,1.950
"202509",6730,0.490,0.000,1.950
"202509",6740,0.490,0.000,1.950
"202509",6750,0.490,0.000,1.950
"202509",6760,0.490,0.000,1.950
"202509",6770,0.490,0.000,1.950
"202509",6780,0.490,0.000,1.950
"202509",6790,0.490,0.000,1.950
"202509",6800,0.490,0.000,1.950
"202509",6810,0.490,0.000,1.950
"202509",6820,0.490,0.000,1.950
"202509",6830,0.490,0.000,1.950
"202509",6840,0.490,0.000,1.950
"202509",6850,0.490,0.000,1.950
"202509",6860,0.490,0.000,1.950
"202509",6870,0.490,0.000,1.950
"202509",6880,0.490,0.000,1.950
"202509",6890,0.490,0.000,1.950
"202509",6900,0.490,0.000,1.950
"202509",6910,0.490,0.000,1.950
"202509",6920,0.490,0.000,1.950
"202509",6930,0.490,0.000,1.950
"202509",6940,0.490,0.000,1.950
"202509",6950,0.490,0.000,1.950
"202509",6960,0.490,0.000,1.950
"202509",6970,0.490,0.000,1.950
"202509",6980,0.490,0.000,1.950
"202509",6990,0.490,0.000,1.950
"202509",7000,0.490,0.000,1.950
"202509",7010,0.490,0.000,1.950
"202509",7020,0.490,0.000,1.950
"202509",7030,0.490,0.000,1.950
"202509",7040,0.490,0.000,1.950
"202509",7050,0.490,0.000,1.950
"202509",7060,0.490,0.000,1.950
"202509",7070,0.490,0.000,1.950
"202509",7080,0.490,0.000,1.950
"202509",7090,0.490,0.000,1.950
"202509",7100,0.490,0.000,1.950
"202509",7110,0.490,0.000,1.950
"202509",7120,0.490,0.000,1.950
"202509",7130,0.490,0.000,1.950
"202509",7140,0.490,0.000,1.950
"202509",7150,0.490,0.000,1.950
"202509",7160,0.490,0.000,1.950
"202509",7170,0.490,0.000,1.950
"202509",7180,0.490,0.000,1.950
"202509",7190,0.490,0.000,1.950
"202509",7200,0.490,0.000,2.070
"202509",7210,0.490,0.000,2.070
"202509",7220,0.490,0.000,2.070
"202509",7230,0.490,0.000,2.070
"202509",7240,0.490,0.000,2.070
"202509",7250,0.490,0.000,2.070
"202509",7260,0.490,0.000,2.070
"202509",7270,0.490,0.000,2.070
"202509",7280,0.490,0.000,2.070
"202509",7290,0.490,0.000,2.070
"202509",7300,0.490,0.000,2.070
